연 번,기 능,설 치 장 소,위도,경도,연 락 처
1197,과속,"아산시 신창면 서부북로 오목초등학교 앞(오목리 673, 오목초4가→신창면행정복지센터)",36.8077985,126.9279561,041-336-2253
1198,과속,"아산시 배미동 서부북로 해와달유치원 앞(배미동 256, 신창면행정복지센터→신광초교)",36.7886849,126.9654923,041-336-2253
1199,과속,"아산시 온천동 온화로 중앙초등학교 앞(온천동 843, 온정아파트→중앙초교)",36.7775514,127.0011807,041-336-2253
1200,과속,"아산시 온천동 삼동로8번길 룸비니어린이집 앞(온천동 72-4, 온천초교→온천대로)",36.7803968,127.0114034,041-336-2253
1201,과속,"아산시 풍기동 남부로 풍기초등학교 앞(풍기동 442, 풍기마트→풍기초후문)",36.7743687,127.018483,041-336-2253
1202,과속,"아산시 풍기동 남부로 풍기초등학교 건너편(풍기동 442, 풍기초후문→풍기마트)",36.7743687,127.018483,041-336-2253
1203,과속,"아산시 탕정면 탕정면로22번길 샛별유치원 앞(명암리 928-9, 샛별유치원→탕정119)",36.798447,127.0610481,041-336-2253
1204,과속,"아산시 탕정면 탕정면로22번길 샛별유치원 건너편(명암리 928-9, 탕정119→샛별유치원)",36.798447,127.0610481,041-336-2253
1205,과속,"아산시 배방읍 연화로51번길 연화초등학교 앞(장재리 1979, 더팰리스2단지→설화중)",36.7870677,127.095,041-336-2253
1206,과속,"아산시 배방읍 용연동길 아주나유치원 앞(장재리 1199-15, 더팰리스3차→용연휴먼시아2단지)",36.7931605,127.0935347,041-336-2253
1207,다기능,"아산시 배방읍 용연동길 아주나유치원 앞(장재리 1956, 용연초→캠스베일리2단지)",36.7931605,127.0935347,041-336-2253
1208,다기능,"아산시 배방읍 용연동길 아주나유치원 건너편(장재리 1956, 캠스베일리2단지→용연초)",36.7931605,127.0935347,041-336-2253
1209,다기능,"아산시 배방읍 봉강천로 일심유치원 앞(갈매리 5-8, 갈매체육공원→갈매보건지소)",36.7636494,127.0878323,041-336-2253
1210,다기능,"아산시 배방읍 봉강천로 일심유치원 건너편(갈매리 11-23, 갈매보건지소→갈매체육공원)",36.7684746,127.0855914,041-336-2253
1211,다기능,"아산시 배방읍 모산로126번길 하나유치원 앞(공수리 273-44, 홈플러스익스프레스→모산로)",36.7730231,127.057236,041-336-2253
1212,다기능,"아산시 배방읍 모산로126번길 하나유치원 건너편(공수리 550-11, 모산로→홈플러스익스프레스)",36.772894,127.0569709,041-336-2253
1213,다기능,"아산시 번영로 온양천도초등학교 건너편 삼일파라뷰@ 사거리(방축동 124-14, 경성@→온양1동사거리)",36.7841754,126.9926507,041-336-2253
1214,다기능,"아산시 번영로 온양천도초등학교 앞 삼일파라뷰@ 사거리(실옥동 436-4, 온양1동사거리→경성@)",36.7867968,126.9976837,041-336-2253
1215,다기능,"아산시 모종로42번길 온양동신초등학교 인근(모종동 645 인근, 모종캐슬1단지→모종캐슬3단지)",36.7846172,127.0211754,041-336-2253
1216,다기능,"아산시 모종로22번길 온양동신초등학교 인근(모종동 640 인근, 모종캐슬3단지→모종캐슬1단지)",36.7839782,127.0190831,041-336-2253
1217,다기능,"아산시 권곡동 권곡로 굿모닝어린이집 건너편(권곡동 621, 곡교천→충무유치원)",36.7927976,127.0108752,041-336-2253
1218,다기능,"아산시 권곡동 권곡로 굿모닝어린이집 앞(권곡동 376-56, 충무유치원→곡교천)",36.791495,127.0101951,041-336-2253
1219,다기능,"아산시 음봉면 관용로 쌍용초등학교 앞(쌍룡리 205-10, 쌍암리→신휴리)",36.8793398,127.0737001,041-336-2253
1220,다기능,"아산시 음봉면 관용로 쌍용초등학교 건너편(쌍룡리 56-7, 신휴리→쌍암리)",36.8787775,127.0741544,041-336-2253
1221,다기능,아산시 용화동 온중로 용화초등학교 앞(용화동 945),36.7734042,126.996197,041-336-2253
1222,과속,"부여군 부여읍 금성로 대왕초등학교 앞(가탑리 45-24, 중정리→부여고)",36.2685378,126.9278249,041-336-2253
1223,과속,"부여군 부여읍 삼충로 송간초등학교 앞(가증리 17-8, 공주→부여)",36.3074929,126.9575893,041-336-2253
1224,과속,"부여군 부여읍 월함로 부여초등학교 앞(쌍북리 155-5, 부여여중→동부농협사거리)",36.2857372,126.9229623,041-336-2253
1225,과속,"부여군 부여읍 계백로 궁남초등학교 건너편(동남리 219-1, 부여군청→부여경찰서)",36.2752151,126.9063438,041-336-2253
1226,과속,"부여군 부여읍 계백로 궁남초등학교 앞(동남리 545-6, 부여경찰서→부여군청)",36.2752151,126.9063438,041-336-2253
1227,과속,"부여군 부여읍 부소로 부여선교유치원 앞(관북리 81-1, 구드래공원→부여여고)",36.2838561,126.9135386,041-336-2253
1228,과속,"부여군 부여읍 부소로 부여선교유치원 건너편(관북리 81-1, 부여여고→구드래공원)",36.2838561,126.9135386,041-336-2253
1229,과속,"부여군 규암면 흥수로 합송초등학교 앞(합송리 806-4, 농업기술센터→강산@)",36.2659682,126.84574,041-336-2253
1230,과속,"부여군 외산면 만수로 외산초등학교 앞(장항리 340-4, 만수산휴양림→외산면행정복지센터)",36.3150221,126.7164009,041-336-2253
1231,과속,"부여군 외산면 만수로 부여에덴어린이집 앞(만수리 1-5, 외산사거리→외산초)",36.299184,126.7049471,041-336-2253
1232,과속,"부여군 외산면 만수로 부여에덴어린이집 건너편(만수리 1-5, 외산초→외산사거리)",36.299184,126.7049471,041-336-2253
1233,과속,"부여군 내산면 성충로 내산초등학교 앞(운치리 357-3, 내산면사무소→외산면)",36.2748271,126.7805239,041-336-2253
1234,과속,"부여군 구룡면 흥수로 구룡초등학교 앞(태양리 105-3, 구룡삼거리→규암면)",36.2528547,126.8160205,041-336-2253
1235,과속,"부여군 홍산면 홍산로 홍산초등학교 앞(북촌리 148, 좌홍교차로→홍산면행정복지센터)",36.2177357,126.7615815,041-336-2253
1236,과속,"부여군 홍산면 홍산로 홍산초등학교 건너편(북촌리 148, 홍산면행정복지센터→좌홍교차로)",36.2177357,126.7615815,041-336-2253
1237,과속,"부여군 남면 남성로 마정초등학교 앞(마정리 829-2, 남면마정보건소→남면행정복지센터)",36.2165101,126.838239,041-336-2253
1238,과속,"부여군 충화면 팔충로 충화초등학교 앞(천당리 463-1, 팔충사→충화면행정복지센터)",36.1829962,126.8143346,041-336-2253
1239,과속,"부여군 양화면 충절로 양화초등학교 앞(족교리 201-2, 양화중→서천)",36.1284017,126.8572148,041-336-2253
1240,과속,"부여군 임천면 성흥로 임천초등학교 앞(군사리 296-1, 임천보건지소→장암면)",36.1911327,126.8932274,041-336-2253
1241,과속,"부여군 임천면 성흥로 임천초등학교 건너편(군사리 564, 장암면→임천보건지소)",36.1911327,126.8932274,041-336-2253
1242,과속,"부여군 세도면 세도로 세도초등학교 앞(청송리 466-3, 청송3리마을회관→세도면주민자치센터)",36.1753976,126.9473993,041-336-2253
1243,과속,"부여군 석성면 석성로 석성초등학교 앞(석성리 448-35, 석성면→강경읍)",36.2234758,126.9890885,041-336-2253
1244,과속,"부여군 석성면 증산로 석양초등학교(증산리 1218-44, 석성중→십자가사거리)",36.2540834,126.9987812,041-336-2253
1245,과속,"부여군 초촌면 선사로 초촌초등학교(추양리, 석성면→송국리선사취락지)",36.2629439,127.0241119,041-336-2253
1246,과속,"부여군 부여읍 북포로 정동2교차로(정동리 890-10, 백제보→부여)",36.3019931,126.9264536,041-336-2253
1247,과속,"부여군 은산면 충절로 아빠학교엄마교실박물관 인근(대양리 43-8, 청양→부여)",36.3276434,126.8182373,041-336-2253
1248,과속,"부여군 은산면 충정로 홍산교차로(홍산리 44-7, 부여→청양)",36.3194446,126.8414372,041-336-2253
1249,과속,"부여군 충화면 덕림로 팔충교차로(팔충리 413-2, 남면→충화)",36.1820651,126.8289706,041-336-2253
1250,과속,"부여군 임천면 충절로 안현버스정류소 앞(점리 558-1, 장암→임천)",36.2177179,126.8795523,041-336-2253
1251,과속,"부여군 초촌면 금백로 초촌삼거리(응평리 438-1, 탄천→석성)",36.2639909,127.0113758,041-336-2253
1252,구간,"서해안고속도로 284.1km(평택시 포승읍 도곡리 44-40) 목포방향 1,2차로 시점",36.9884896,126.8697551,041-336-2253
1253,구간,"서해안고속도로 284.1km(평택시 포승읍 도곡리 44-40) 목포방향 3,4차로 시점",36.9884896,126.8697551,041-336-2253
1254,구간,"서해안고속도로 265.5km(당진시 송악읍 반촌리 59-5) 목포방향 1,2차로 종점",36.8977523,126.7144693,041-336-2253
1255,구간,서해안고속도로 265.5km(당진시 송악읍 반촌리 59-5) 목포방향 3차로 종점,36.8977523,126.7144693,041-336-2253
1256,과속,"예산군 대흥면 예당로 예당저수지 인근(교촌리 355-4, 대흥면→광시면)",36.6152966,126.7890104,041-336-2253
1257,과속,"예산군 대술면 대술동로 방주농장 인근(송석리 439, 아산→예산)",36.6980148,126.9473542,041-336-2253
1258,다기능,"예산군 응봉면 충서로 응봉사거리(노화리 99-15, 홍성→예산)",36.6584918,126.7665371,041-336-2253
1259,다기능,"예산군 오가면 윤봉길로 오가우성아파트 앞(신석리 16-49, 삽교→예산)",36.686078,126.7774945,041-336-2253
1260,다기능,"예산군 삽교읍 도청대로 도청예목사거리(목리 768, 도청삼거리→예산목삼거리)",36.6645545,126.6690405,041-336-2253
1261,다기능,"예산군 신양면 차동로 불원교차로(불원리 501-8, 예산→공주)",36.6223527,126.876586,041-336-2253
1262,다기능,"서산시 고북면 내포로 고북교차로(기포리 117-2, 홍성→해미)",36.6694139,126.5258158,041-336-2253
1263,다기능,"서산시 고북면 내포로 고북교차로(기포리 116-2, 해미→홍성)",36.6694139,126.5258158,041-336-2253
1264,다기능,"서산시 중앙로 동남@ 앞 교차로(수석동 785-32, 서산→해미)",36.7608644,126.486265,041-336-2253
1265,다기능,"서산시 석남동 233-1, 남부순환로 석지사거리(호수공원→죽성동)",36.7610895,126.4531149,041-336-2253
1266,다기능,"서산시 대산읍 충의로 대산삼호아파트 입구(대산리 699-2, 대산→서산)",36.9469618,126.4267625,041-336-2253
1267,다기능,"서산시 대산읍 충의로 대산삼호아파트 입구(대산리 698-3, 서산→대산)",36.9469618,126.4267625,041-336-2253
1268,다기능,"서산시 대산읍 평신1로 대죽리진입로 교차로(대죽리 815, 화곡리→독곶리)",36.9902616,126.397903,041-336-2253
1269,다기능,"서산시 대산읍 평신1로 대죽리진입로 교차로(대죽리 825-7, 독곶리→화곡리)",36.9902616,126.397903,041-336-2253
1270,다기능,"서산시 성연면 성연4로 금형빌딩 사거리(일람리 1079, 한화야구장→골드클래스@)",36.8097993,126.4504471,041-336-2253
1271,다기능,"서산시 양열로 중앙하이츠 앞 교차로(석림동 416-1, 태안→당진)",36.7611734,126.4618682,041-336-2253
1272,다기능,"서산시 중앙로 서령신협 사거리(석림동 607-17, 서산의료원→서산시청)",36.7770401,126.4609066,041-336-2253
1273,다기능,"서산시 성연면 충의로 오사교사거리(오사리 77-1, 서산→대산)",36.835395,126.4415339,041-336-2253
1274,다기능,"서산시 인지면 무학로 둔당1교차로(둔당리 10-4, 서산→부석)",36.7592183,126.4300992,041-336-2253
1275,다기능,"서산시 인지면 무학로 둔당1교차로(둔당리 10-4, 부석→서산)",36.7592183,126.4300992,041-336-2253
1276,다기능,"서산시 인지면 무학로 야촌교차로(야당리 520-1, 서산→부석)",36.7417931,126.429984,041-336-2253
1277,다기능,"서산시 인지면 무학로 야촌교차로(야당리 447-4, 부석→서산)",36.7467815,126.4284738,041-336-2253
1278,다기능,"서산시 인지면 무학로 인지주유소 앞(애정리 316-2, 서산→부석)",,,041-336-2253
1279,다기능,"서산시 인지면 무학로 인지주유소 앞(애정리 316-2, 부석→서산)",,,041-336-2253
1280,다기능,"서산시 부석면 무학로 취평교차로(월계리 194-11, 서산→부석)",36.7237078,126.394982,041-336-2253
1281,다기능,"서산시 부석면 무학로 취평교차로(월계리 194-11, 부석→서산)",36.7237078,126.394982,041-336-2253
1282,다기능,"서산시 부석면 무학로 대두교차로(대두리 180-2, 서산→부석)",36.7087688,126.3914708,041-336-2253
1283,다기능,"서산시 부석면 무학로 대두교차로(대두리 180-2, 부석→서산)",36.7087688,126.3914708,041-336-2253
1284,다기능,"서산시 금남로 서산동문초등학교 앞(동문동 1043-14, 서동사거리→서령고삼거리)",36.7866481,126.4632453,041-336-2253
1285,다기능,"서산시 금남로 서산동문초등학교 건너편(동문동 39-17, 서령고삼거리→서동사거리)",36.7865646,126.4636861,041-336-2253
1286,다기능,"서산시 고북면 고북3로 고북초등학교 앞(기포리 293-6, 고북교차로→고북농협)",36.6694139,126.5258158,041-336-2253
1287,다기능,"서산시 고북면 고북3로 고북초등학교 건너편(기포리 293-7, 고북농협→고북교차로)",36.6694139,126.5258158,041-336-2253
1288,다기능,"서산시 해미면 남문2로 해미초등학교 앞(반양리 282-3, 해미보건소→옥거리교차로)",36.7176541,126.5428278,041-336-2253
1289,다기능,"서산시 해미면 남문2로 해미초등학교 건너편(읍내리 462-3, 옥거리교차로→해미보건소)",36.7148659,126.5426133,041-336-2253
1290,다기능,"서산시 운산면 운암로 운산초등학교 앞(용장리 712, 당진→운산)",36.8111237,126.582648,041-336-2253
1291,다기능,"서산시 운산면 운암로 운산초등학교 건너편(용장리 370-9, 운산→당진)",36.8109084,126.5832526,041-336-2253
1292,다기능,"서산시 음암면 운암로 음암초등학교 앞(도당리 1304-5, 당진→태안)",36.7995123,126.5185,041-336-2253
1293,다기능,"서산시 음암면 운암로 음암초등학교 건너편(도당리 1613-8, 태안→당진)",36.7995836,126.5192303,041-336-2253
1294,과속,"서산시 음암면 홍안벌로 동암초등학교 앞(신장리 31-15, 유계리→수석동)",36.7621389,126.5121534,041-336-2253
1295,과속,"서산시 음암면 홍안벌로 동암초등학교 건너편(신장리 821, 수석동→유계리)",36.7621389,126.5121534,041-336-2253
1296,다기능,"서산시 동서1로 서산석림초등학교 앞(석림동 460-4, 통계청→석림중)",36.7699602,126.4654489,041-336-2253
1297,다기능,"서산시 동서1로 서산석림초등학교 건너편(석림동 957, 석림중→통계청)",36.7699602,126.4654489,041-336-2253
1298,다기능,"서산시 예천2로 서산서남초등학교 앞(예천동 464-8, e편한세상@→서남초)",36.7701102,126.4449572,041-336-2253
1299,다기능,"서산시 예천2로 서산서남초등학교 건너편(예천동 1333, 서남초→e편한세상@)",36.7701102,126.4449572,041-336-2253
1300,다기능,"서산시 남부순환로 서령초등학교 앞(죽성동 90-2, 죽성동→양대동)",36.7434058,126.4485792,041-336-2253
1301,다기능,"서산시 남부순환로 서령초등학교 건너편(죽성동 77-11, 양대동→죽성동)",36.7439869,126.4475158,041-336-2253
1302,과속,"서산시 부석면 강경벌로 부석초등학교 앞(취평리 397-4, 강수리 → 취평리)",36.7164059,126.3927163,041-336-2253
1303,과속,"서산시 부석면 강경벌로 가사초등학교 앞(가사리 378, 강수1리 → 가사1리)",36.7525401,126.3718563,041-336-2253
1304,과속,"서산시 부석면 강경벌로 가사초등학교 건너편(가사리 378, 가사1리 → 강수1리)",36.7525401,126.3718563,041-336-2253
1305,과속,"서산시 대산읍 명지3로 명지초등학교 앞(대로리 278-3, 명지하우스→명지중)",36.9715974,126.4103745,041-336-2253
1306,과속,"서산시 대산읍 명지3로 명지초등학교 건너편(대로리 276-96, 명지중→명지하우스)",36.9715974,126.4103745,041-336-2253
1307,과속,"서산시 대산읍 구진천로 대산초등학교 앞(대산리 112-18, 대산119센터→큐마트사거리)",36.9380464,126.4348175,041-336-2253
1308,다기능,"서산시 대산읍 구진천로 대산초등학교 건너편(대산리 96-31, 큐마트사거리→대산119센터)",36.9380464,126.4348175,041-336-2253
1309,다기능,"서산시 지곡면 화천1로 부성초등학교 앞(화천리 301-2, 지곡치안센터→하나로마트)",36.8646942,126.4360138,041-336-2253
1310,다기능,"서산시 지곡면 화천1로 부성초등학교 건너편(화천리 304-3, 하나로마트→지곡치안센터)",36.8646942,126.4360138,041-336-2253
1311,다기능,"서산시 성연면 성연3로 성연초등학교 앞(일람리 1086, 힐스테이트4단지→고운라피네1단지)",36.8240072,126.4488732,041-336-2253
1312,다기능,"서산시 성연면 성연3로 성연초등학교 건너편(일람리 1086, 고운라피네1단지→힐스테이트4단지)",36.8240072,126.4488732,041-336-2253
1313,다기능,"서산시 부춘2로 학돌초등학교(읍내동 628, 문화회관→서산교육지원청)",36.7846418,126.4451839,041-336-2253
1314,과속,"서산시 부춘2로 학돌초등학교(읍내동 628, 서산교육지원청→문화회관)",36.7846418,126.4451839,041-336-2253
1315,다기능,"서산시 부춘1로 학돌초등학교(읍내동 628, 서광사→부춘@)",36.7846418,126.4451839,041-336-2253
1316,과속,"서산시 부춘1로 학돌초등학교(읍내동 628, 부춘@→서광사)",36.7846418,126.4451839,041-336-2253
1317,과속,"서산시 명륜1로 부춘초등학교 앞(읍내동 854, 삼익참드림@→울음산공원)",36.7781241,126.44449,041-336-2253
1318,과속,"서산시 명륜1로 부춘초등학교 건너편(읍내동 854, 울음산공→삼익참드림@)",36.7781241,126.44449,041-336-2253
1319,다기능,"공주시 봉황동 봉황로 공주봉황초등학교 앞(봉황동 202, 공주시청→공주사대부고)",36.4496787,127.1209353,041-336-2253
1320,다기능,"공주시 금학동 우금티로 공주대부설초등학교 앞(금학동 357-1, 우금티고개→공주시청)",36.4320639,127.1121267,041-336-2253
1321,과속,"공주시 중동 웅진로 공주중동초등학교 앞(중동 205-1, 공주시청→중동교차로)",36.4531138,127.1242019,041-336-2253
1322,다기능,"공주시 신관동 한적2길 신관초등학교 인근(신관동 302-5, 신관지구대→스타벅스)",36.4758255,127.1389776,041-336-2253
1323,다기능,"공주시 신관동 번영1로 신관초교차로(신관동 258-16, 신월초교차로→신관동행정복지센터)",36.4758255,127.1389776,041-336-2253
1324,다기능,"공주시 번영1로 공주신월초등학교 앞(신관동 22-124, 신관초교차로→신월초교차로)",36.4729975,127.148401,041-336-2253
1325,과속,"공주시 산성동 무령로 근화유치원 인근(산성동 76-5, 중동교차로→공주대교)",36.4553787,127.1271663,041-336-2253
1326,다기능,"공주시 탄천면 통산로 탄천초등학교 앞(삼각리 485-2, 성리교차로→탄천치안센터)",36.3307414,127.0301095,041-336-2253
1327,다기능,"공주시 유구읍 유구마곡사로 구산초등학교 앞(유구리 442-5, 공주유구농공단지→유구터미널)",36.5513246,126.9578328,041-336-2253
1328,다기능,"공주시 반포면 반포초교길 반포초등학교 앞(공암리 510-3, 반포면사무소→반포중)",36.396169,127.2513,041-336-2253
1329,다기능,"공주시 계룡면 영규대사로 계룡초등학교 앞(유평리 261-5, 유평교차로→공주계룡우체국)",36.3477412,127.1379876,041-336-2253
1330,다기능,"공주시 계룡면 화헌사로 경천초등학교 앞(경천리 837, 경천중→화헌교)",36.3244665,127.1496815,041-336-2253
1331,다기능,"아산시 탕정면 탕정면로 미래초등학교 사거리(갈산리 486-10, 아산→천안)",,,041-336-2253
1332,과속,"아산시 좌부동 고불로 해람어린이집 앞(좌부동 243-15, 초원설화아파트→온양초)",36.7601894,127.0258484,041-336-2253
1333,과속,"아산시 좌부동 고불로 해람어린이집 건너편(좌부동 243-15, 온양초→초원설화아파트)",36.7601894,127.0258484,041-336-2253
1334,과속,"아산시 선장면 서부남로 신동1리 마을입구(선창리 378, 온양→선장)",36.7863097,126.8866465,041-336-2253
1335,과속,"아산시 선장면 서부남로 신동1리 마을입구 건너편(선창리 378, 선장→온양)",36.7878775,126.876335,041-336-2253
1336,다기능,"금산군 추부면 서대산로 요광교차로(요광리 195-4, 추부→옥천)",36.215069,127.4909851,041-336-2253
1337,다기능,"금산군 추부면 금산로 추정삼거리(추정리 325-10, 금산→추부)",36.1775084,127.4732617,041-336-2253
1338,다기능,"금산군 금산읍 금산로 금산중앙초등학교 앞(상옥리 137-4, 금산초교→상하옥사거리)",36.1011937,127.4870997,041-336-2253
1339,다기능,"금산군 금산읍 비단로 금산동초등학교 앞(중도리 38-4, 금산고→금삼교사거리)",36.1020271,127.4957933,041-336-2253
1340,다기능,"금산군 금산읍 금산로 금산초등학교 후문(상리 179-7, 우체국사거리→읍사무소사거리)",36.1045984,127.4890502,041-336-2253
1341,과속,"금산군 금산읍 인삼로 백합유치원 인근(중도리 349-3, 금삼교4가→우체국4가)",36.1025504,127.4928095,041-336-2253
1342,과속,"금산군 추부면 하마전로 추부초등학교 앞(마전리 421-2, 면사무소→파출소)",36.1900994,127.4681824,041-336-2253
1343,과속,"금산군 금성면 어필각로 금성초등학교 금계분교 앞(하신리 683, 금산읍→추부면)",36.1608531,127.479321,041-336-2253
1344,과속,"금산군 군북면 산꽃로 상곡초등학교 앞(상곡리 126, 금산→상곡)",36.206016,127.5711999,041-336-2253
1345,과속,"금산군 부리면 무금로 청풍농원 앞(불이리 276-6, 부리면→금산읍)",36.0635619,127.5478751,041-336-2253
1346,다기능,"예산군 예산읍 벚꽃로 예산여자중학교 앞 삼거리(발연리 127-1, 보훈회관→터미널사거리)",36.6986238,126.8348154,041-336-2253
1347,다기능,"예산군 오가면 충서로 월곡리 마을회관 앞(월곡리 167-11, 응봉사거리→면허시험장사거리)",36.6750844,126.7862905,041-336-2253
1348,과속,"예산군 덕산면 수덕사로 복당2리 노인회관 앞(복당리 94-1, 갈산→덕산)",36.62743,126.590614,041-336-2253
1349,과속,"예산군 덕산면 수덕사로 둔1리(둔리 156-2, 수덕사→덕산)",36.6774603,126.6442934,041-336-2253
1350,과속,"예산군 신암면 황금뜰로 오촌교 인근(탄중리 38-1, 예산→고덕)",36.7131768,126.808983,041-336-2253
1351,과속,"예산군 오가면 황금뜰로 신원2리 마을회관 인근(오촌리 1233, 고덕→예산)",36.7063299,126.8128637,041-336-2253
1352,과속,"예산군 예산읍 추사로 신례원교 인근(창소리 662-18, 신례원교→창소사거리)",36.7318567,126.8322713,041-336-2253
1353,과속,"예산군 예산읍 형제고개로 유림가든 앞(대회리 261-2, 갈산리→대회교차로)",36.6716593,126.8519588,041-336-2253
1354,과속,"예산군 봉산면 봉명산로 고도리 마을회관 입구(고도리 285-5, 봉산터널→고덕)",36.7515731,126.6688831,041-336-2253
1355,과속,"예산군 봉산면 예덕로 고덕중학교 앞(대지리 283-3, 덕산→고덕IC)",36.7467409,126.6987414,041-336-2253
1356,과속,"예산군 응봉면 예당로 노화2리 버스정류장 앞(노화리 229-3, 평촌리→응봉초)",36.654059,126.761247,041-336-2253
1357,다기능,"천안시 서북구 광장로 천안호수초등학교 앞 교차로(불당동 1288, 천안아산역→용곡생태통로)",36.7958733,127.0984396,041-336-2253
1358,다기능,"천안시 서북구 쌍용동 월봉4로 천안월봉초등학교 앞(쌍용동 1549, 월봉초삼거리→나사렛대학교)",36.7970744,127.1155743,041-336-2253
1359,다기능,"천안시 서북구 성환읍 연암로 대홍초등학교 앞(수향리 258-15, 수향1리→수향2리)",36.9492519,127.1472759,041-336-2253
1360,다기능,"천안시 서북구 성환읍 신방로 신방초등학교 앞(왕림리 93-4, 운용교차로→왕림사거리)",36.928397,127.0870713,041-336-2253
1361,과속,"천안시 서북구 부성1길 천안부성초등학교 앞(두정동 1786, 부성초교→성성중)",36.8350989,127.1366689,041-336-2253
1362,과속,"천안시 서북구 두정동 두정중9길 천안신대초등학교 앞(두정동 1830, 두정중→큰사랑요양원)",36.8375453,127.1428453,041-336-2253
1363,과속,"천안시 서북구 월봉1길 천안쌍정초등학교 인근(쌍용동 2071, 쌍용2동성당→오성빌딩)",36.7885179,127.1150946,041-336-2253
1364,과속,"천안시 서북구 봉명로 천안와촌초등학교 앞(와촌동 178, 아이파크@→와촌초교)",36.8062137,127.1445856,041-336-2253
1365,과속,"천안시 서북구 성환읍 성환2로 성환초등학교 앞(성환리 372-4, 성환제일교회→성환중)",36.9183101,127.1323442,041-336-2253
1366,과속,"천안시 서북구 성환읍 성환12길 성신초등학교 앞(성환리 449-5, 월드마트→성환농협)",36.9186958,127.1286531,041-336-2253
1367,과속,"천안시 서북구 성환읍 연암로 도하초등학교 앞(도하리 596-1, 도하초교→도하교회)",36.9486135,127.1675517,041-336-2253
1368,과속,"천안시 서북구 성거읍 성거길 성거초등학교 앞(천흥리 434, 자이아파트→성거파출소)",36.8713457,127.2006734,041-336-2253
1369,과속,"천안시 서북구 한들2로 환서초등학교 앞(백석동 105, 해여림유치원→백색유치원)",36.8285758,127.1223336,041-336-2253
1370,과속,"천안시 서북구 한들2로 환서초등학교 건너편(백석동 105, 백색유치원→해여림유치원)",36.8285758,127.1223336,041-336-2253
1371,과속,"천안시 서북구 두정역서1길 천안두정초등학교 앞(두정동 1634, 롯데리아→두정1교)",36.8363212,127.1469179,041-336-2253
1372,과속,"천안시 서북구 두정역서1길 천안두정초등학교 건너편(두정동 1634, 두정1교→롯데리아)",36.8363212,127.1469179,041-336-2253
1373,과속,"천안시 서북구 서부3길 천안서초등학교 정문 인근(성정동 757, 롯데마트→성정2동행정복지센터)",36.8239893,127.1405237,041-336-2253
1374,과속,"천안시 서북구 서부3길 천안서초등학교 정문 건너편(성정동757, 성정2동행정복지센터→롯데리아)",36.8239893,127.1405237,041-336-2253
1375,과속,"천안시 서북구 수곡로 천안수곡초등학교 앞(쌍용동 440-27, 현대6차A114동→GS25천안수곡점)",36.7903367,127.1229122,041-336-2253
1376,과속,"천안시 서북구 수곡로 천안수곡초등학교 건너편(쌍용동 440-27, 현대6차@ 114동 방향)",36.7903367,127.1229122,041-336-2253
1377,과속,"천안시 서북구 미라2길 천안미라초등학교 앞(쌍용동 1231, 두산위브@→광명@)",36.8008807,127.1284485,041-336-2253
1378,과속,"천안시 서북구 직산읍 양당로 양당초등학교 앞(양당리 311-7, 양당교→마정리)",36.8768363,127.115195,041-336-2253
1379,과속,"천안시 서북구 직산읍 양당로 양당초등학교 건너편(양당리 311-7, 마정리→양당교)",36.8768363,127.115195,041-336-2253
1380,과속,"천안시 서북구 입장면 성진로 양대초등학교 앞(하장리 23-13, 입장사거리→상장교)",36.9154143,127.225512,041-336-2253
1381,과속,"천안시 서북구 성환읍 복모3길 신가초등학교 앞(신가리 386-47, 미니스톱→회전교차로)",36.9522467,127.1200559,041-336-2253
1382,과속,"천안시 동남구 단대로 천안희망초등학교 앞(신부동 298-94, 단국대학교→역말오거리)",36.8265716,127.153576,041-336-2253
1383,과속,"천안시 동남구 신촌로 천안신촌초등학교 앞(신방동 768-1, 신방중→하신삼거리)",36.7873959,127.1236057,041-336-2253
1384,과속,"천안시 동남구 청당5로 천안청당초등학교 앞(청당동 126-5, 용평사거리→남부대로)",36.7799808,127.1515394,041-336-2253
1385,과속,"천안시 동남구 풍세로 천안청룡초등학교 앞(용곡동 584, 포도원교회→이삭어린이집)",36.7808576,127.1381163,041-336-2253
1386,과속,"천안시 동남구 용곡2길 천안용소초등학교 앞(용곡동 217-2, 대전충남양돈농협→한라비발디@)",36.7888448,127.136061,041-336-2253
1387,과속,"천안시 동남구 용곡2길 천안용소초등학교 건너편(용곡동 217-2, 한라비발디@→대전충남양돈농협)",36.7888448,127.136061,041-336-2253
1388,과속,"천안시 동남구 목천읍 신계5길 신흥초등학교 건너편(신계리 105-9, 충절로→신도1차)",36.7736356,127.2162185,041-336-2253
1389,과속,"천안시 동남구 동면 동산1길 천동초등학교 앞(동산리 604, 동면교회→동면우체국)",36.7776301,127.3470681,041-336-2253
1390,과속,"천안시 동남구 봉명2길 천안봉명초등학교 앞(봉명동 62-555, 계광중→순천향병원)",36.8053525,127.135031,041-336-2253
1391,과속,"천안시 동남구 봉명2길 천안봉명초등학교 건너편(봉명동 62-555, 순천향병원→계광중)",36.8053525,127.135031,041-336-2253
1392,과속,"천안시 동남구 봉서4길 천안봉서초등학교 후문 인근(봉명동 477-1, 봉서1길→성정로)",36.812514,127.132078,041-336-2253
1393,과속,"천안시 동남구 봉서10길 천안봉서초등학교 정문 앞(봉명동 419, T스테이션→e편한세상아파트)",36.8124627,127.1312534,041-336-2253
